frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y
235,7.833320101351352,822.7267456054688,242.9817657470703,831.1546020507812,236.80819702148438,815.3988037109375,233.30242919921875,841.04736328125,245.13157653808594,799.803466796875,237.9071807861328,875.4893798828125,292.4911804199219,765.8991088867188,283.9979553222656,892.2426147460938,333.3999938964844,763.6742553710938,343.07421875,845.5780029296875,328.45074462890625,807.3346557617188,338.0360412597656,837.638427734375,413.9113464355469,764.7470092773438,397.16265869140625,806.2949829101562,498.50164794921875,728.8299560546875,425.6283264160156,819.8831787109375,599.7446899414062,781.2276611328125,479.2425231933594
236,7.866653378378379,822.9385375976562,242.94900512695312,831.3349609375,236.748779296875,815.54296875,233.31678771972656,841.1650390625,245.15586853027344,799.7966918945312,238.10418701171875,875.4799194335938,292.5249938964844,765.9027099609375,284.3880920410156,892.2308349609375,333.24359130859375,763.5775756835938,343.7901306152344,845.3236694335938,328.00079345703125,807.0140991210938,338.60382080078125,837.6751708984375,413.81134033203125,764.777587890625,397.2548828125,806.5647583007812,498.22479248046875,729.1994018554688,425.78155517578125,820.0176391601562,599.7337646484375,781.5508422851562,479.8582458496094
237,7.899986655405406,822.61279296875,242.966064453125,831.050537109375,236.76971435546875,815.220703125,233.37350463867188,841.0848999023438,245.2130889892578,799.768798828125,238.31626892089844,875.4916381835938,292.6552734375,766.3912963867188,284.69964599609375,892.45849609375,333.5395812988281,764.1825561523438,344.1532287597656,845.7730712890625,328.0038757324219,806.492431640625,338.46759033203125,837.3738403320312,413.719970703125,764.8161010742188,397.1914978027344,806.6561279296875,498.0645751953125,729.6898193359375,425.8322448730469,819.67236328125,599.235107421875,781.3339233398438,479.82501220703125
238,7.933319932432433,822.6982421875,243.19309997558594,831.1531372070312,236.9695281982422,815.300537109375,233.56739807128906,841.2322387695312,245.34158325195312,799.9757690429688,238.43475341796875,875.7470092773438,292.7564697265625,766.2316284179688,284.87396240234375,892.28271484375,333.2381286621094,763.668701171875,344.1820068359375,846.2902221679688,328.2766418457031,806.9683227539062,338.59881591796875,837.4189453125,414.33929443359375,764.6527099609375,397.86260986328125,807.0306396484375,498.71893310546875,729.7233276367188,426.2998046875,819.5851440429688,599.4287719726562,781.0420532226562,479.5743103027344
239,7.9666532094594595,822.9158325195312,243.28195190429688,831.358154296875,237.0660400390625,815.5317993164062,233.62045288085938,841.3375854492188,245.4480743408203,800.0631713867188,238.4316864013672,875.8590087890625,292.89251708984375,766.2078857421875,284.8955993652344,892.2732543945312,333.36944580078125,763.9610595703125,344.19085693359375,846.019775390625,328.2646484375,807.095947265625,338.44573974609375,837.7178344726562,414.806884765625,764.8169555664062,398.21514892578125,807.0485229492188,498.9364318847656,729.501220703125,425.9544677734375,820.2933959960938,599.8046264648438,781.6619873046875,478.9828796386719
240,7.9999864864864865,823.0731811523438,243.48728942871094,831.552001953125,237.22970581054688,815.6694946289062,233.73141479492188,841.6063842773438,245.41273498535156,800.1744995117188,238.3234100341797,876.2383422851562,292.8455810546875,766.2185668945312,284.8173522949219,892.2659301757812,333.7585754394531,764.2776489257812,344.53045654296875,845.648681640625,328.52203369140625,807.6611328125,338.13714599609375,837.7734985351562,415.2720947265625,764.6013793945312,398.5727844238281,807.1698608398438,499.9551696777344,729.1175537109375,426.5572814941406,819.931884765625,600.7139282226562,780.9300537109375,479.2224426269531
241,8.033319763513514,823.379150390625,243.53179931640625,831.8683471679688,237.24624633789062,816.0308837890625,233.78280639648438,841.8426513671875,245.3097686767578,800.42529296875,238.2277069091797,876.5191650390625,292.44866943359375,766.322509765625,284.58233642578125,892.3443603515625,333.36590576171875,764.1366577148438,344.467529296875,845.0399169921875,328.8854064941406,807.1430053710938,338.5791015625,838.587646484375,414.9081726074219,765.2328491210938,398.20941162109375,806.4212646484375,498.6687316894531,727.8909301757812,424.94921875,820.9442138671875,600.2251586914062,781.64306640625,477.96319580078125
242,8.06665304054054,823.8873291015625,243.60313415527344,832.3030395507812,237.33465576171875,816.5138549804688,233.87738037109375,842.0741577148438,245.4020538330078,800.5784912109375,238.32522583007812,876.4266967773438,292.4100036621094,766.1891479492188,284.5755920410156,892.4108276367188,333.4248352050781,763.904541015625,344.3294677734375,844.9495849609375,329.78350830078125,807.1217651367188,338.8078918457031,838.2858276367188,414.2612609863281,764.931396484375,397.6912536621094,806.435546875,498.2907409667969,728.1096801757812,425.14007568359375,820.7886352539062,599.619384765625,781.6015014648438,478.0996398925781
243,8.099986317567568,823.8919067382812,243.7906951904297,832.3563232421875,237.51412963867188,816.517578125,234.10128784179688,842.2394409179688,245.62059020996094,800.7693481445312,238.6459503173828,876.6732177734375,292.65887451171875,766.380126953125,284.95648193359375,892.4347534179688,333.54852294921875,764.0239868164062,344.4046630859375,845.2739868164062,330.2057800292969,807.604736328125,338.49884033203125,838.368896484375,414.7278747558594,765.0150146484375,398.24609375,806.5948486328125,498.10418701171875,728.2716674804688,425.11688232421875,820.8652954101562,598.920166015625,781.86328125,477.5967102050781
244,8.133319594594594,823.9112548828125,243.93798828125,832.3541870117188,237.61895751953125,816.4940795898438,234.21192932128906,842.2765502929688,245.65248107910156,800.75634765625,238.7233428955078,876.5573120117188,292.7309265136719,766.2783813476562,284.88671875,892.4729614257812,333.8699645996094,763.34423828125,344.5214538574219,845.8187866210938,330.4044494628906,807.2952270507812,338.8265075683594,837.7882690429688,414.3650817871094,764.4863891601562,397.8878173828125,806.7920532226562,498.4172668457031,728.738037109375,425.59478759765625,820.5170288085938,599.6790771484375,781.39404296875,478.560302734375
245,8.166652871621622,823.3533935546875,244.1417694091797,831.9893188476562,237.85694885253906,816.0474853515625,234.43006896972656,842.3010864257812,245.73704528808594,800.8298950195312,238.75897216796875,876.8115234375,292.53741455078125,766.443603515625,284.9261169433594,892.3623046875,333.53387451171875,763.27587890625,344.4477844238281,846.3270874023438,331.33270263671875,806.8881225585938,338.7772216796875,838.1898803710938,414.38702392578125,764.8997192382812,398.0048522949219,807.0397338867188,498.00665283203125,728.7740478515625,425.12200927734375,821.1182250976562,598.4353637695312,782.4599609375,477.3088073730469
246,8.199986148648648,823.492919921875,244.02476501464844,832.0913696289062,237.75535583496094,816.2134399414062,234.3026580810547,842.3423461914062,245.66937255859375,801.0435791015625,238.65194702148438,876.906494140625,292.5159606933594,766.6724243164062,284.86370849609375,892.662841796875,333.6637878417969,763.4144897460938,344.3020324707031,846.78076171875,332.0865173339844,807.5513916015625,338.7219543457031,838.2999267578125,414.3377990722656,765.1495971679688,397.96337890625,807.083984375,497.9515075683594,729.0584716796875,425.2453918457031,820.5726318359375,598.6966552734375,782.037841796875,477.7471923828125
247,8.233319425675676,824.0673217773438,244.15213012695312,832.7342529296875,237.87777709960938,816.8168334960938,234.4859161376953,842.9403076171875,245.79962158203125,801.5160522460938,238.81163024902344,877.0899047851562,292.4936218261719,766.8992919921875,285.0396423339844,892.8427734375,333.51904296875,763.3941040039062,344.37872314453125,847.3672485351562,332.2926025390625,807.12158203125,338.8678283691406,838.6649780273438,414.172607421875,765.539794921875,398.0287780761719,806.877685546875,496.6941223144531,728.776611328125,424.6888122558594,821.5864868164062,597.3694458007812,783.1946411132812,477.53399658203125
248,8.266652702702704,823.78271484375,244.08511352539062,832.5904541015625,237.8229217529297,816.576416015625,234.39759826660156,843.03955078125,245.7472381591797,801.4624633789062,238.6527862548828,877.2945556640625,292.36981201171875,766.9559326171875,284.8939514160156,893.0113525390625,333.6840515136719,763.6389770507812,344.5285949707031,847.1805419921875,332.0751037597656,808.24072265625,338.41534423828125,839.1505737304688,414.04449462890625,765.8677978515625,397.9070739746094,806.7750854492188,496.74615478515625,728.3795776367188,424.88330078125,821.6819458007812,597.804443359375,783.4090576171875,478.2356262207031
249,8.29998597972973,824.218505859375,244.4171600341797,832.9583740234375,238.1267547607422,816.971435546875,234.71395874023438,843.2559814453125,245.96173095703125,801.642333984375,238.89804077148438,877.3609619140625,292.5276794433594,767.1071166992188,285.0445556640625,892.9814453125,333.74395751953125,763.9266967773438,344.49725341796875,847.2205810546875,332.1907958984375,808.1484375,338.0910949707031,839.13818359375,414.3927917480469,765.8834838867188,398.2095031738281,806.6895141601562,496.98077392578125,728.3178100585938,424.8769226074219,821.4971313476562,598.3733520507812,783.2257690429688,478.3832702636719
250,8.333319256756758,825.5181274414062,245.0793914794922,833.822509765625,238.6720733642578,817.9407958984375,235.1737823486328,843.5725708007812,246.0282440185547,801.98779296875,239.06971740722656,875.7322387695312,293.2177734375,767.56103515625,285.07537841796875,888.8565063476562,334.5655517578125,763.1226196289062,343.591064453125,846.96142578125,332.2305603027344,806.482421875,338.2728576660156,835.77880859375,413.0639953613281,764.5714111328125,396.9123840332031,806.5728149414062,493.04638671875,733.4771118164062,421.8775939941406,816.8779907226562,597.7669677734375,784.669189453125,480.2455139160156
251,8.366652533783784,824.515869140625,244.30616760253906,833.4000244140625,238.1338653564453,817.224853515625,234.67201232910156,843.9313354492188,246.302978515625,801.8749389648438,239.15089416503906,877.6209716796875,292.9162902832031,767.9903564453125,285.7459411621094,892.75,333.8752746582031,766.1085205078125,346.0345458984375,846.7766723632812,330.6963806152344,810.2489624023438,339.0867614746094,839.6318969726562,413.75970458984375,766.7125244140625,397.688720703125,806.8087768554688,496.0411376953125,728.7075805664062,424.62158203125,820.1941528320312,596.4909057617188,782.8287963867188,478.1228942871094
252,8.399985810810811,824.5791015625,244.39593505859375,833.51953125,238.23214721679688,817.2936401367188,234.75216674804688,844.1493530273438,246.41140747070312,801.9720458984375,239.20184326171875,877.6857299804688,292.9697570800781,768.1019897460938,285.645263671875,892.9169311523438,334.0824890136719,766.0197143554688,345.91217041015625,846.6661987304688,330.4892272949219,810.5335693359375,338.9570617675781,839.5989379882812,413.4549865722656,766.692626953125,397.39141845703125,806.927978515625,495.92333984375,728.9198608398438,424.8950500488281,820.0777587890625,596.7101440429688,782.8169555664062,479.0771179199219
253,8.433319087837837,824.1292114257812,244.31234741210938,833.1815795898438,238.1398468017578,816.91455078125,234.70932006835938,844.0213012695312,246.32327270507812,801.9158935546875,239.2111358642578,877.7281494140625,292.8429870605469,768.2421875,285.7969055175781,892.9473266601562,334.1455383300781,766.6931762695312,346.28973388671875,845.8937377929688,329.8634948730469,811.0092163085938,338.58489990234375,839.5512084960938,413.4508361816406,766.6502685546875,397.51153564453125,806.8399658203125,495.63238525390625,728.6610717773438,425.0589904785156,820.7598876953125,595.8428344726562,783.279541015625,479.0332336425781
254,8.466652364864865,824.2767944335938,243.93453979492188,833.2080078125,237.80316162109375,817.0814208984375,234.36346435546875,843.7966918945312,246.107666015625,801.992919921875,239.00267028808594,877.7408447265625,292.7301025390625,768.4273681640625,285.8661804199219,892.8658447265625,333.8024597167969,767.4114379882812,346.3383483886719,845.7789916992188,329.5766906738281,811.205322265625,338.25872802734375,840.09228515625,413.69146728515625,767.2715454101562,397.7161865234375,806.9810791015625,495.9270935058594,728.5776977539062,424.8567199707031,821.1425170898438,595.2172241210938,783.2127075195312,477.47198486328125
255,8.499985641891891,824.4130249023438,243.99557495117188,833.3267211914062,237.8732452392578,817.24267578125,234.4250030517578,843.8159790039062,246.14990234375,802.0430297851562,239.02880859375,877.798095703125,292.66632080078125,768.679931640625,286.0592346191406,892.9508666992188,333.4905090332031,768.4699096679688,346.5544738769531,845.4036865234375,328.8182373046875,811.6910400390625,337.821533203125,840.5606689453125,414.0238342285156,767.79541015625,398.0866394042969,806.9373168945312,495.97320556640625,728.2808837890625,424.9056091308594,821.4476318359375,594.890380859375,783.2425537109375,477.13287353515625
256,8.53331891891892,824.8146362304688,244.11972045898438,833.6591186523438,237.97402954101562,817.5988159179688,234.50933837890625,844.050048828125,246.20413208007812,802.226806640625,239.0983123779297,877.9590454101562,292.6455383300781,768.8615112304688,286.0914306640625,893.20068359375,333.2803955078125,768.54150390625,346.6598815917969,845.9680786132812,328.718017578125,811.5252075195312,337.8053894042969,840.4923706054688,413.9123840332031,767.7020263671875,397.90191650390625,806.8768310546875,496.2508239746094,727.8795776367188,424.835693359375,820.8995361328125,595.9282836914062,781.97265625,477.4717102050781
257,8.566652195945947,826.7044067382812,244.92153930664062,834.8152465820312,238.54408264160156,818.9628295898438,235.15130615234375,844.2454223632812,246.20773315429688,802.5195922851562,239.6171417236328,876.4705200195312,293.6981506347656,768.8074340820312,286.4963073730469,889.3161010742188,333.9703369140625,766.9685668945312,345.13043212890625,847.0462646484375,329.719970703125,808.639892578125,337.8980712890625,836.6012573242188,413.943115234375,765.5648193359375,397.87432861328125,806.8441772460938,493.53582763671875,733.0178833007812,422.0572509765625,816.7468872070312,596.2304077148438,783.14990234375,478.1961975097656
258,8.599985472972973,827.1220703125,244.9331512451172,835.1494750976562,238.51759338378906,819.3455810546875,235.2166748046875,844.3921508789062,246.08615112304688,802.64892578125,239.673095703125,876.5247802734375,293.4846496582031,768.9683837890625,286.5921630859375,889.5827026367188,333.8515319824219,768.1572875976562,345.2868347167969,847.06640625,329.99896240234375,809.9706420898438,337.6411437988281,836.74169921875,414.08831787109375,765.7252197265625,398.17510986328125,806.965576171875,493.495361328125,733.3259887695312,422.275390625,817.4293212890625,595.8743286132812,784.1471557617188,478.0882873535156
259,8.63331875,826.5453491210938,244.83604431152344,834.6798706054688,238.34548950195312,818.728515625,235.10897827148438,844.4383544921875,245.73544311523438,802.6563720703125,239.60845947265625,876.972900390625,293.1407470703125,769.74951171875,286.4124755859375,889.4166259765625,333.9048767089844,768.6959838867188,345.61676025390625,846.8246459960938,329.7220764160156,810.0630493164062,337.9107360839844,836.7852783203125,413.6647644042969,765.9288940429688,397.6290588378906,807.0869140625,493.6402893066406,733.375244140625,421.8752746582031,817.2320556640625,596.271240234375,783.3397827148438,477.6371154785156
260,8.666652027027027,827.9210815429688,244.87583923339844,835.8284912109375,238.35667419433594,820.0199584960938,235.0764923095703,845.0082397460938,245.66331481933594,803.072998046875,239.391845703125,877.20361328125,293.179931640625,769.8825073242188,286.34539794921875,889.746337890625,334.5738220214844,769.8186645507812,346.3133544921875,846.9822387695312,330.10162353515625,811.2742309570312,338.1553649902344,837.5509643554688,413.87615966796875,766.5707397460938,397.77001953125,807.3994140625,493.9150390625,733.5460205078125,421.869873046875,817.0584716796875,596.9345703125,783.2628784179688,477.85113525390625
261,8.699985304054055,828.563720703125,244.947509765625,836.241455078125,238.39231872558594,820.6176147460938,235.162841796875,845.018798828125,245.6602325439453,803.3554077148438,239.46987915039062,877.1325073242188,293.2304382324219,769.956787109375,286.2503967285156,890.3749389648438,334.578125,769.8128051757812,345.8586120605469,848.8057861328125,330.7051086425781,812.736572265625,337.96112060546875,837.701904296875,413.5914611816406,766.8641357421875,397.53948974609375,807.5342407226562,493.69110107421875,733.9095458984375,421.91864013671875,816.8001098632812,597.247314453125,782.6212158203125,478.3147888183594
262,8.73331858108108,829.4478759765625,244.8263702392578,837.1226196289062,238.29006958007812,821.589111328125,234.94036865234375,845.5951538085938,245.482421875,804.037109375,238.9182586669922,877.4913940429688,293.1509094238281,769.9506225585938,285.88824462890625,890.2904663085938,334.7444152832031,770.2880859375,345.7030944824219,848.1346435546875,330.0982971191406,814.3126831054688,336.9541931152344,838.3282470703125,414.40594482421875,767.2687377929688,398.3111267089844,807.7023315429688,493.742919921875,733.9422607421875,421.9747314453125,817.0762939453125,596.723388671875,783.5146484375,477.956298828125
263,8.766651858108109,830.4741821289062,244.67068481445312,838.0816650390625,238.18939208984375,822.588134765625,234.7830047607422,846.2704467773438,245.49949645996094,804.5460205078125,238.73434448242188,877.4821166992188,293.2976989746094,769.9962768554688,285.64495849609375,890.561767578125,335.27349853515625,770.2423706054688,345.1794738769531,848.83740234375,330.8381042480469,814.9566040039062,336.47381591796875,838.0939331054688,413.9246520996094,767.1400146484375,397.92626953125,808.1005249023438,493.6748046875,734.8699340820312,422.95880126953125,816.3613891601562,596.1854248046875,783.4029541015625,479.2821044921875
264,8.799985135135135,830.9381103515625,244.79290771484375,838.689697265625,238.271484375,823.0311889648438,234.84400939941406,847.063720703125,245.47344970703125,804.9524536132812,238.591796875,878.0955810546875,293.49249267578125,770.1925048828125,285.32110595703125,891.1563110351562,335.5949401855469,770.2952880859375,344.3070068359375,849.7957763671875,330.7761535644531,815.0372314453125,336.3703308105469,838.1868286132812,414.44403076171875,767.0225219726562,398.2709655761719,807.9154052734375,493.5986633300781,734.5145874023438,422.87359619140625,816.5863647460938,595.7200927734375,783.6614379882812,479.2086486816406
265,8.833318412162162,831.2680053710938,244.50015258789062,839.0599975585938,238.04055786132812,823.40283203125,234.5087432861328,847.3867797851562,245.4698028564453,805.3009033203125,238.3104705810547,878.14306640625,293.8992004394531,770.32080078125,285.04180908203125,891.2431640625,336.2981262207031,770.1492919921875,343.6752624511719,850.7692260742188,331.3702697753906,814.8446655273438,335.930908203125,837.9264526367188,414.730712890625,766.82568359375,398.2680358886719,807.61279296875,494.2083740234375,734.3012084960938,422.9230651855469,816.584716796875,596.8631591796875,783.5887451171875,479.7095947265625
266,8.866651689189188,831.806640625,244.41287231445312,839.4808959960938,237.9914093017578,823.9074096679688,234.4307098388672,847.6337890625,245.52774047851562,805.57177734375,238.3532257080078,878.2748413085938,293.95025634765625,770.6139526367188,284.9415283203125,891.613037109375,336.3104248046875,769.7108154296875,343.3084411621094,851.2875366210938,332.00018310546875,813.5458984375,335.97607421875,838.0396728515625,414.25469970703125,767.0873413085938,397.67633056640625,807.6292114257812,494.409423828125,734.6793823242188,422.828857421875,816.0797119140625,597.8160400390625,783.197998046875,480.0286865234375
267,8.899984966216216,832.7306518554688,244.16372680664062,840.2158203125,237.74317932128906,824.8035278320312,234.2431640625,847.8246459960938,245.421142578125,805.7772216796875,238.2885284423828,877.927001953125,293.8585205078125,770.336181640625,285.0132141113281,891.525146484375,336.0342102050781,769.729248046875,343.1800842285156,850.56982421875,331.65142822265625,813.7091674804688,335.67816162109375,837.932373046875,413.8112487792969,766.9832763671875,397.4840393066406,807.4578247070312,493.40887451171875,734.6406860351562,422.7540588378906,816.507568359375,596.6695556640625,783.5186157226562,480.126708984375
268,8.933318243243244,833.3868408203125,244.18170166015625,840.6619873046875,237.76792907714844,825.4146118164062,234.28810119628906,847.881591796875,245.49526977539062,805.9956665039062,238.41835021972656,877.7914428710938,293.93658447265625,770.4307861328125,285.0523986816406,891.38232421875,336.24847412109375,769.6505737304688,343.3577575683594,849.685546875,331.6663818359375,813.4967651367188,335.8546142578125,837.8248291015625,413.6795349121094,766.9960327148438,397.336669921875,807.4498291015625,493.80224609375,735.125,423.20892333984375,815.8778686523438,597.615478515625,783.1792602539062,481.0730895996094
269,8.96665152027027,833.729248046875,244.17837524414062,841.0335693359375,237.8104248046875,825.8004760742188,234.25502014160156,848.1693725585938,245.55433654785156,806.2761840820312,238.26597595214844,877.9104614257812,294.0685119628906,770.4176025390625,284.943115234375,891.2442016601562,336.4224548339844,769.9629516601562,343.2102966308594,849.8936157226562,331.48699951171875,813.9050903320312,335.4869079589844,837.8988647460938,413.81219482421875,766.9847412109375,397.3787841796875,807.5496215820312,493.4613037109375,734.9260864257812,422.61572265625,816.2322387695312,596.2275390625,783.5015869140625,479.5072937011719
270,8.999984797297298,834.2864379882812,244.2954559326172,841.4382934570312,237.8736572265625,826.3469848632812,234.3808135986328,848.2687377929688,245.52195739746094,806.6138916015625,238.35032653808594,878.0091552734375,294.0605163574219,770.4650268554688,284.9330139160156,891.43896484375,336.5189208984375,769.8992919921875,343.1330871582031,849.7286376953125,331.5794372558594,814.148681640625,335.50469970703125,837.8858642578125,414.31707763671875,766.9490966796875,397.91217041015625,807.53857421875,493.7615661621094,735.15087890625,422.9923095703125,816.4971313476562,596.540283203125,783.7457885742188,479.7532958984375
271,9.033318074324324,834.5632934570312,244.61155700683594,841.7893676757812,238.17709350585938,826.6117553710938,234.67372131347656,848.6527099609375,245.68988037109375,806.7106323242188,238.42703247070312,878.1530151367188,294.0517272949219,770.2415161132812,285.0508728027344,891.4970092773438,336.1177062988281,769.8468017578125,343.0981750488281,850.381591796875,331.83001708984375,814.79638671875,335.5567626953125,838.1492309570312,414.4208068847656,767.0308227539062,398.1797790527344,807.6082153320312,493.3832702636719,735.0183715820312,423.0018615722656,816.4991455078125,595.8436889648438,784.2737426757812,479.6950378417969
272,9.066651351351352,834.5326538085938,244.60629272460938,841.7711181640625,238.13739013671875,826.5308227539062,234.67677307128906,848.6311645507812,245.6822052001953,806.5310668945312,238.50718688964844,878.1179809570312,294.2236633300781,769.9605712890625,285.4012451171875,891.033203125,335.9478454589844,769.79931640625,343.36444091796875,849.7279052734375,331.41766357421875,814.18896484375,335.7913513183594,837.9600830078125,415.11187744140625,766.6978149414062,398.9066162109375,807.3140869140625,493.6672058105469,734.6055908203125,423.1509704589844,816.492919921875,595.6253662109375,784.3460083007812,479.2926025390625
273,9.099984628378378,834.6181640625,244.3683624267578,841.8754272460938,237.97950744628906,826.673828125,234.3996124267578,848.6688842773438,245.64459228515625,806.5595703125,238.17955017089844,877.8365478515625,294.18096923828125,769.8339233398438,285.0538635253906,890.7904663085938,336.1929626464844,769.5764770507812,343.2583312988281,849.4048461914062,331.6898498535156,814.243408203125,336.02880859375,837.7978515625,414.55987548828125,766.59375,398.3019714355469,807.4835205078125,493.5463562011719,734.718505859375,423.21783447265625,816.32421875,595.69091796875,784.0687255859375,479.7910461425781
274,9.133317905405406,834.316162109375,244.24942016601562,841.6039428710938,237.9340057373047,826.4063110351562,234.2431640625,848.357177734375,245.79324340820312,806.28515625,238.0855712890625,877.6293334960938,294.572021484375,769.3333129882812,285.2360534667969,890.17431640625,336.46240234375,769.1018676757812,343.4133605957031,848.1942138671875,331.48541259765625,813.4259033203125,336.1487121582031,837.6783447265625,415.1731262207031,766.3372802734375,398.7855224609375,807.5671997070312,494.1856994628906,734.7933349609375,423.4201965332031,816.158447265625,595.781982421875,784.3603515625,479.38690185546875
275,9.166651182432432,834.1061401367188,244.4567108154297,841.3567504882812,238.15863037109375,826.216796875,234.4340362548828,848.0250854492188,245.99058532714844,805.96533203125,238.21653747558594,877.1572875976562,294.5618896484375,768.9725952148438,285.4018859863281,890.2560424804688,336.4433288574219,768.7221069335938,343.8381652832031,848.6329956054688,331.9471435546875,812.8176879882812,336.286376953125,837.3715209960938,414.44976806640625,766.1327514648438,398.1899719238281,807.7099609375,494.0219421386719,735.0694580078125,423.550537109375,815.864013671875,596.0028076171875,784.3079223632812,479.98968505859375
276,9.19998445945946,833.70166015625,244.5138702392578,840.98974609375,238.15916442871094,825.6898803710938,234.60081481933594,847.927490234375,246.051025390625,805.5724487304688,238.72486877441406,876.9502563476562,294.546630859375,769.1652221679688,285.7809753417969,890.0478515625,337.0821838378906,768.4760131835938,344.78533935546875,846.5982666015625,331.1579284667969,811.9234619140625,336.705322265625,836.6162109375,413.7157897949219,765.587158203125,397.7314453125,807.6676635742188,493.80975341796875,735.9398803710938,424.80572509765625,814.955322265625,596.2532958984375,783.9495239257812,482.6046142578125
277,9.233317736486487,833.4893798828125,244.8525848388672,840.779541015625,238.4552459716797,825.5097045898438,234.88919067382812,847.6925659179688,246.1172332763672,805.3176879882812,238.7767791748047,876.8948974609375,294.4668884277344,768.8504638671875,285.8517150878906,890.2100219726562,336.90972900390625,768.5982666015625,344.7983703613281,847.4389038085938,331.9356689453125,810.89599609375,336.8769836425781,836.5333862304688,414.30267333984375,765.3333129882812,398.2386779785156,807.12255859375,493.73468017578125,734.6994018554688,424.02978515625,815.3578491210938,595.8521728515625,783.6240844726562,480.9678649902344
278,9.266651013513513,833.0325927734375,244.96011352539062,840.3662109375,238.53994750976562,825.0645141601562,234.96792602539062,847.4013061523438,246.12184143066406,805.052734375,238.76608276367188,876.8427124023438,294.3900451660156,768.6205444335938,285.7076110839844,890.343017578125,336.8607482910156,768.0875244140625,344.8731384277344,847.7517700195312,331.7040710449219,810.826171875,337.2548522949219,836.5318603515625,414.37969970703125,765.228271484375,398.2481994628906,806.8656005859375,493.7874450683594,734.3817138671875,423.8224792480469,815.11083984375,596.5914306640625,783.4710693359375,481.307373046875
279,9.299984290540541,831.4945678710938,244.46923828125,839.8649291992188,238.3501434326172,824.2676391601562,233.98768615722656,847.3779907226562,245.63670349121094,806.4404296875,237.56768798828125,875.68896484375,293.0537414550781,770.8955078125,285.03314208984375,889.247802734375,334.45721435546875,767.3301391601562,344.0552978515625,846.13427734375,330.11932373046875,810.0261840820312,337.4816589355469,833.508056640625,414.364990234375,763.818359375,397.2817687988281,804.2642211914062,497.30084228515625,728.10546875,422.9963073730469,811.9829711914062,600.03369140625,776.3093872070312,479.55364990234375
280,9.333317567567567,831.31884765625,244.56903076171875,839.6085815429688,238.3743438720703,824.0415649414062,234.08236694335938,847.1085205078125,245.57127380371094,806.2128295898438,237.7603759765625,875.5713500976562,292.9070129394531,771.0225830078125,285.29766845703125,889.0659790039062,334.3111267089844,767.6694946289062,344.7062683105469,844.4330444335938,329.27642822265625,810.0076904296875,337.781982421875,833.1246948242188,414.1541748046875,763.5050048828125,397.1238098144531,803.9252319335938,497.80718994140625,727.636474609375,423.7051086425781,811.1657104492188,601.2677001953125,774.61572265625,480.94219970703125
281,9.366650844594595,830.8339233398438,244.23095703125,839.1451416015625,238.0290069580078,823.6195068359375,233.74659729003906,846.6388549804688,245.35145568847656,806.076171875,237.51161193847656,875.3408813476562,293.2900695800781,770.72314453125,285.21417236328125,889.2412719726562,335.0958557128906,767.3462524414062,344.2049560546875,844.4236450195312,329.1983642578125,809.9796752929688,337.9331359863281,832.3592529296875,415.4539489746094,762.8403930664062,398.291015625,803.0302734375,498.6067199707031,727.2162475585938,424.8034362792969,810.8313598632812,601.4998779296875,774.2223510742188,481.9110107421875
282,9.399984121621621,830.618896484375,244.2376251220703,838.8914184570312,237.98275756835938,823.3754272460938,233.75277709960938,846.4402465820312,245.1645965576172,805.947998046875,237.4772186279297,875.3340454101562,292.9491882324219,770.7764892578125,284.9788513183594,889.1331787109375,334.5682067871094,767.2975463867188,344.04290771484375,844.43017578125,328.7440490722656,810.2322387695312,337.887451171875,832.3101196289062,415.10211181640625,762.7760009765625,397.8847351074219,802.777587890625,498.5119934082031,726.8561401367188,424.2624816894531,810.6378173828125,602.0736083984375,773.6663208007812,481.6208801269531
283,9.433317398648649,830.0667724609375,243.7901153564453,838.0858764648438,237.46292114257812,822.4541625976562,233.9890594482422,846.1959228515625,245.721435546875,804.0615234375,238.53463745117188,877.9852294921875,293.6790466308594,768.0099487304688,285.6418762207031,894.518310546875,335.62615966796875,769.6171264648438,345.51092529296875,846.283203125,329.6416931152344,812.7516479492188,337.6880187988281,836.20458984375,416.7764892578125,762.8589477539062,400.2725524902344,805.1583862304688,499.880859375,727.2001953125,428.51300048828125,818.5732421875,600.2478637695312,778.84033203125,481.94110107421875
284,9.466650675675675,829.9179077148438,243.80953979492188,837.9279174804688,237.4715576171875,822.2910766601562,233.9685821533203,846.0819702148438,245.72230529785156,803.9542236328125,238.5643768310547,878.0632934570312,293.7955627441406,768.054443359375,285.9513244628906,894.4963989257812,335.4761047363281,769.5027465820312,345.81585693359375,846.0360717773438,329.6414489746094,811.319580078125,337.8376159667969,836.1867065429688,417.68927001953125,762.8665161132812,401.13519287109375,805.5108032226562,501.04205322265625,727.6386108398438,429.21875,818.4527587890625,601.5197143554688,778.868408203125,482.4348449707031
